2017-10-22 23:10:03,893 [onode        27] [INFO ]  logging for the first time 
2017-10-22 23:10:08,601 [replica_0    443] [INFO ]  RETRANSMISSION_HEAD request received from<Replica:d2002#replica_0>
2017-10-22 23:10:08,602 [replica_0    450] [INFO ]  Result shuttle is yet to receive at the head, waiting for it!! fromReplica : <Replica:d2002#replica_0>
2017-10-22 23:10:08,603 [replica_0    440] [INFO ]  RETRANSMISSION_HEAD to HEAD Replica
2017-10-22 23:10:08,603 [replica_0    126] [DEBUG]  getUnsignedData for request_id_en : b"\xb8\xd1\x11\x14\xd8\x16V\xc0,\xc7\xab\xb3\xcd$#\xa1!\x1f5/\xcd\xdd<(\r\xbbXd\x13V\xe5,[:^|'\xbca\x8c\x82\x97\xf2\xba\xb2\xc5\xceq\x0ca\x8a\xf7\xeb|\xd5\x82\xfb\xa7z\x13J\xd6G\x0810ee4619-1471-4469-927a-e2d0afc44b61"
2017-10-22 23:10:08,604 [replica_0    138] [DEBUG]  request_id : 10ee4619-1471-4469-927a-e2d0afc44b61, unsigned successfully
2017-10-22 23:10:08,605 [replica_0    443] [INFO ]  RETRANSMISSION_HEAD request received from<Replica:82002#replica_1>
2017-10-22 23:10:08,605 [replica_0    450] [INFO ]  Result shuttle is yet to receive at the head, waiting for it!! fromReplica : <Replica:82002#replica_1>
2017-10-22 23:10:09,657 [replica_2    245] [INFO ]  CheckForPossibleFailure : {<Client:85802#client_1>: {'directRequestCounter': 0, 'shuttleCounter': 0, 'forwardRequestCounter': 0, 'resultShuttleCounter': 0}, <Client:c3002#client_0>: {'directRequestCounter': 0, 'shuttleCounter': 1, 'forwardRequestCounter': 0, 'resultShuttleCounter': 0}}, self.failureDS : {}, client : <Client:c3002#client_0>
2017-10-22 23:10:09,658 [replica_2    371] [INFO ]  TriggerName Found => None
2017-10-22 23:10:09,659 [replica_2    375] [INFO ]  sending reaponse to client
2017-10-22 23:10:09,661 [replica_2    193] [DEBUG]  ValidateResultProof function called  with resultProof : [b'A\xaf\x1bGRD\xcd\xc8_\xe4d3\x8e\x1f\x16{\x1a]\\\xd3\xf2\xad\xdd~?\xf7/\xbd\x05\x89\xd1\r\xbfE\xc3\xcbv\xd3F\xbf\xe9)\xe7F\xd4\xc4\xa2;\xee\x80o\x15\xff\x07\x85\x01g\xda\x01\']y\xc2\x06(\'ok\', "put(\'movie\',\'star\')", b\'75db4aa93bd27850bc6dff0c8ba9420193961504b96d39627595f3aa8e60af63\')', b'\xb0_\x92\x01#\n\xf8\xb0\x93q.\x0e\x0c$\xd2\x1b\xfe\x11\xff\x90\xcf\xacJf}\xc7\xb74\xd6\xe7Z\x97\x17\xba\xbb\xba\xb2)\xfc\xfdcc-?\x96#\xec\xcb}!\xe6\xd8\x12\x1c\x9b\xdc\x9a\x8c\x99SO\xf1\x9b\x05(\'ok\', "put(\'movie\',\'star\')", b\'75db4aa93bd27850bc6dff0c8ba9420193961504b96d39627595f3aa8e60af63\')', b'\xb8\x06\x05\t\x1a<\xcc=_\xe3@}\xfa\x14\xb4e\x1ej}!\x8e0\xd0\x80a\xea\xd8\xd2\x0f\xfb\xdf\x8c\xdd\xc8\x16E\xfe\x1e\xbd-Kt\x01\x18\x99P0.G\xa6\x90\xb3\x8c\xd8U\xdbM\xeb\x95\x92XY\x8a\x07(\'ok\', "put(\'movie\',\'star\')", b\'75db4aa93bd27850bc6dff0c8ba9420193961504b96d39627595f3aa8e60af63\')']
2017-10-22 23:10:09,661 [client_0     176] [INFO ]  Result SHUTTLE reached from tail Replica : <Replica:eac02#replica_2>, dictdata : {'movie': 'star'}, request_id : ed45b61a-006e-4948-83ea-15365f7702be
2017-10-22 23:10:09,662 [client_0     323] [DEBUG]  ValidateResultProof function called  with resultProof : [b'A\xaf\x1bGRD\xcd\xc8_\xe4d3\x8e\x1f\x16{\x1a]\\\xd3\xf2\xad\xdd~?\xf7/\xbd\x05\x89\xd1\r\xbfE\xc3\xcbv\xd3F\xbf\xe9)\xe7F\xd4\xc4\xa2;\xee\x80o\x15\xff\x07\x85\x01g\xda\x01\']y\xc2\x06(\'ok\', "put(\'movie\',\'star\')", b\'75db4aa93bd27850bc6dff0c8ba9420193961504b96d39627595f3aa8e60af63\')', b'\xb0_\x92\x01#\n\xf8\xb0\x93q.\x0e\x0c$\xd2\x1b\xfe\x11\xff\x90\xcf\xacJf}\xc7\xb74\xd6\xe7Z\x97\x17\xba\xbb\xba\xb2)\xfc\xfdcc-?\x96#\xec\xcb}!\xe6\xd8\x12\x1c\x9b\xdc\x9a\x8c\x99SO\xf1\x9b\x05(\'ok\', "put(\'movie\',\'star\')", b\'75db4aa93bd27850bc6dff0c8ba9420193961504b96d39627595f3aa8e60af63\')', b'\xb8\x06\x05\t\x1a<\xcc=_\xe3@}\xfa\x14\xb4e\x1ej}!\x8e0\xd0\x80a\xea\xd8\xd2\x0f\xfb\xdf\x8c\xdd\xc8\x16E\xfe\x1e\xbd-Kt\x01\x18\x99P0.G\xa6\x90\xb3\x8c\xd8U\xdbM\xeb\x95\x92XY\x8a\x07(\'ok\', "put(\'movie\',\'star\')", b\'75db4aa93bd27850bc6dff0c8ba9420193961504b96d39627595f3aa8e60af63\')']
2017-10-22 23:10:09,662 [replica_2    379] [INFO ]  REVERSE_SHUTTLE starting. Forwarding to prevReplica : <Replica:82002#replica_1>
2017-10-22 23:10:09,663 [replica_2    245] [INFO ]  CheckForPossibleFailure : {<Client:85802#client_1>: {'directRequestCounter': 0, 'shuttleCounter': 0, 'forwardRequestCounter': 0, 'resultShuttleCounter': 0}, <Client:c3002#client_0>: {'directRequestCounter': 0, 'shuttleCounter': 1, 'forwardRequestCounter': 0, 'resultShuttleCounter': 1}}, self.failureDS : {}, client : <Client:c3002#client_0>
2017-10-22 23:10:09,664 [client_0     180] [INFO ]  client_dict_validation_flag => False
2017-10-22 23:10:09,664 [replica_2    384] [DEBUG]  counters : {<Client:85802#client_1>: {'directRequestCounter': 0, 'shuttleCounter': 0, 'forwardRequestCounter': 0, 'resultShuttleCounter': 0}, <Client:c3002#client_0>: {'directRequestCounter': 0, 'shuttleCounter': 1, 'forwardRequestCounter': 0, 'resultShuttleCounter': 1}}
2017-10-22 23:10:09,665 [replica_2    385] [INFO ]  TriggerName Found => None
2017-10-22 23:10:09,665 [client_0     193] [INFO ]  Result proof correctly validated! SUCCESS !!
2017-10-22 23:10:09,667 [replica_2    126] [DEBUG]  getUnsignedData for request_id_en : b"\xb8\xd1\x11\x14\xd8\x16V\xc0,\xc7\xab\xb3\xcd$#\xa1!\x1f5/\xcd\xdd<(\r\xbbXd\x13V\xe5,[:^|'\xbca\x8c\x82\x97\xf2\xba\xb2\xc5\xceq\x0ca\x8a\xf7\xeb|\xd5\x82\xfb\xa7z\x13J\xd6G\x0810ee4619-1471-4469-927a-e2d0afc44b61"
2017-10-22 23:10:09,667 [replica_1    412] [INFO ]  REVERSE_SHUTTLE reached at replica request_id : ed45b61a-006e-4948-83ea-15365f7702be, client : <Client:c3002#client_0>, from nextReplica : <Replica:eac02#replica_2>
2017-10-22 23:10:09,668 [replica_1    193] [DEBUG]  ValidateResultProof function called  with resultProof : [b'A\xaf\x1bGRD\xcd\xc8_\xe4d3\x8e\x1f\x16{\x1a]\\\xd3\xf2\xad\xdd~?\xf7/\xbd\x05\x89\xd1\r\xbfE\xc3\xcbv\xd3F\xbf\xe9)\xe7F\xd4\xc4\xa2;\xee\x80o\x15\xff\x07\x85\x01g\xda\x01\']y\xc2\x06(\'ok\', "put(\'movie\',\'star\')", b\'75db4aa93bd27850bc6dff0c8ba9420193961504b96d39627595f3aa8e60af63\')', b'\xb0_\x92\x01#\n\xf8\xb0\x93q.\x0e\x0c$\xd2\x1b\xfe\x11\xff\x90\xcf\xacJf}\xc7\xb74\xd6\xe7Z\x97\x17\xba\xbb\xba\xb2)\xfc\xfdcc-?\x96#\xec\xcb}!\xe6\xd8\x12\x1c\x9b\xdc\x9a\x8c\x99SO\xf1\x9b\x05(\'ok\', "put(\'movie\',\'star\')", b\'75db4aa93bd27850bc6dff0c8ba9420193961504b96d39627595f3aa8e60af63\')', b'\xb8\x06\x05\t\x1a<\xcc=_\xe3@}\xfa\x14\xb4e\x1ej}!\x8e0\xd0\x80a\xea\xd8\xd2\x0f\xfb\xdf\x8c\xdd\xc8\x16E\xfe\x1e\xbd-Kt\x01\x18\x99P0.G\xa6\x90\xb3\x8c\xd8U\xdbM\xeb\x95\x92XY\x8a\x07(\'ok\', "put(\'movie\',\'star\')", b\'75db4aa93bd27850bc6dff0c8ba9420193961504b96d39627595f3aa8e60af63\')']
2017-10-22 23:10:09,668 [replica_2    138] [DEBUG]  request_id : 10ee4619-1471-4469-927a-e2d0afc44b61, unsigned successfully
2017-10-22 23:10:09,668 [replica_2    346] [INFO ]  PERFORM_OPERATION called at NONHEAD Replica request_id : 10ee4619-1471-4469-927a-e2d0afc44b61, operation : put('movie','star'), client : <Client:85802#client_1>, from Replica : <Replica:82002#replica_1>
2017-10-22 23:10:09,669 [replica_1    414] [INFO ]  the result from validation is True
2017-10-22 23:10:09,669 [replica_2    347] [DEBUG]  SHUTTLE : ([b'\xb3T\x97\xb2\xe6k\xabC\x05\x07^R\xfa\xc0|\x03\xdc|\x03 D\xc8\x9d\xfc\xde\xfe]gO\x00W\xc6\x19"\x87\x0f\x99\x1c\x1f\xfaH\x81okS\x1f\xfc\xa4\xa6\xf8\xb4\x93\xb6\x10v\xb25\xd8\xf5\xe541\xe4\x05(2, "put(\'movie\',\'star\')")', b'\xe0\x00\xa4\x17\xfd\x98]\xad[g\xf9\xcao"7#pS\x8c[NF\xcf2!\\\xfd\x99\xbd\x87\xb3-\xa0\xbaS\xd6\xe6\xc6\x87\xbes\xd2\xd2L\xd9\x96\x1aB\x1a\\\xb8`\xb9\x18Y\xa7\xe7\xd54\x7f\x90\xd9\xc6\x05(2, "put(\'movie\',\'star\')")'], [b'A\xaf\x1bGRD\xcd\xc8_\xe4d3\x8e\x1f\x16{\x1a]\\\xd3\xf2\xad\xdd~?\xf7/\xbd\x05\x89\xd1\r\xbfE\xc3\xcbv\xd3F\xbf\xe9)\xe7F\xd4\xc4\xa2;\xee\x80o\x15\xff\x07\x85\x01g\xda\x01\']y\xc2\x06(\'ok\', "put(\'movie\',\'star\')", b\'75db4aa93bd27850bc6dff0c8ba9420193961504b96d39627595f3aa8e60af63\')', b'\xb0_\x92\x01#\n\xf8\xb0\x93q.\x0e\x0c$\xd2\x1b\xfe\x11\xff\x90\xcf\xacJf}\xc7\xb74\xd6\xe7Z\x97\x17\xba\xbb\xba\xb2)\xfc\xfdcc-?\x96#\xec\xcb}!\xe6\xd8\x12\x1c\x9b\xdc\x9a\x8c\x99SO\xf1\x9b\x05(\'ok\', "put(\'movie\',\'star\')", b\'75db4aa93bd27850bc6dff0c8ba9420193961504b96d39627595f3aa8e60af63\')']), SLOT : 2
2017-10-22 23:10:09,670 [replica_1    142] [INFO ]  caching result for request_id : ed45b61a-006e-4948-83ea-15365f7702be
2017-10-22 23:10:09,670 [replica_2    223] [DEBUG]  the slots are consistent
2017-10-22 23:10:09,671 [replica_1    245] [INFO ]  CheckForPossibleFailure : {<Client:85802#client_1>: {'forwardRequestCounter': 0, 'directRequestCounter': 0, 'shuttleCounter': 1, 'resultShuttleCounter': 0}, <Client:c3002#client_0>: {'forwardRequestCounter': 0, 'directRequestCounter': 0, 'shuttleCounter': 1, 'resultShuttleCounter': 1}}, self.failureDS : {}, client : <Client:c3002#client_0>
2017-10-22 23:10:09,671 [replica_2    351] [DEBUG]  the value for checkSlotOperation is True
2017-10-22 23:10:09,672 [replica_1    423] [DEBUG]  counters : {<Client:85802#client_1>: {'forwardRequestCounter': 0, 'directRequestCounter': 0, 'shuttleCounter': 1, 'resultShuttleCounter': 0}, <Client:c3002#client_0>: {'forwardRequestCounter': 0, 'directRequestCounter': 0, 'shuttleCounter': 1, 'resultShuttleCounter': 1}}
2017-10-22 23:10:09,673 [replica_1    424] [INFO ]  TriggerName Found => None
2017-10-22 23:10:09,673 [replica_2    146] [INFO ]  request_id : 10ee4619-1471-4469-927a-e2d0afc44b61, operation : put('movie','star'), client : <Client:85802#client_1>, validateOrderProof
2017-10-22 23:10:09,674 [replica_2    149] [DEBUG]  validating order proofs, SHUTTLE is not empty...
, after caching result, forwarding to prevReplica : <Replica:d2002#replica_0>
2017-10-22 23:10:09,675 [replica_2    155] [DEBUG]  order number1from shttle : b'\xb3T\x97\xb2\xe6k\xabC\x05\x07^R\xfa\xc0|\x03\xdc|\x03 D\xc8\x9d\xfc\xde\xfe]gO\x00W\xc6\x19"\x87\x0f\x99\x1c\x1f\xfaH\x81okS\x1f\xfc\xa4\xa6\xf8\xb4\x93\xb6\x10v\xb25\xd8\xf5\xe541\xe4\x05(2, "put(\'movie\',\'star\')")'
2017-10-22 23:10:09,676 [replica_2    159] [DEBUG]  validating this slot pair of orderproodf 
2017-10-22 23:10:09,676 [replica_2    163] [DEBUG]  verified
2017-10-22 23:10:09,677 [replica_0    412] [INFO ]  REVERSE_SHUTTLE reached at replica request_id : ed45b61a-006e-4948-83ea-15365f7702be, client : <Client:c3002#client_0>, from nextReplica : <Replica:82002#replica_1>
2017-10-22 23:10:09,677 [replica_2    155] [DEBUG]  order number2from shttle : b'\xe0\x00\xa4\x17\xfd\x98]\xad[g\xf9\xcao"7#pS\x8c[NF\xcf2!\\\xfd\x99\xbd\x87\xb3-\xa0\xbaS\xd6\xe6\xc6\x87\xbes\xd2\xd2L\xd9\x96\x1aB\x1a\\\xb8`\xb9\x18Y\xa7\xe7\xd54\x7f\x90\xd9\xc6\x05(2, "put(\'movie\',\'star\')")'
2017-10-22 23:10:09,677 [replica_0    193] [DEBUG]  ValidateResultProof function called  with resultProof : [b'A\xaf\x1bGRD\xcd\xc8_\xe4d3\x8e\x1f\x16{\x1a]\\\xd3\xf2\xad\xdd~?\xf7/\xbd\x05\x89\xd1\r\xbfE\xc3\xcbv\xd3F\xbf\xe9)\xe7F\xd4\xc4\xa2;\xee\x80o\x15\xff\x07\x85\x01g\xda\x01\']y\xc2\x06(\'ok\', "put(\'movie\',\'star\')", b\'75db4aa93bd27850bc6dff0c8ba9420193961504b96d39627595f3aa8e60af63\')', b'\xb0_\x92\x01#\n\xf8\xb0\x93q.\x0e\x0c$\xd2\x1b\xfe\x11\xff\x90\xcf\xacJf}\xc7\xb74\xd6\xe7Z\x97\x17\xba\xbb\xba\xb2)\xfc\xfdcc-?\x96#\xec\xcb}!\xe6\xd8\x12\x1c\x9b\xdc\x9a\x8c\x99SO\xf1\x9b\x05(\'ok\', "put(\'movie\',\'star\')", b\'75db4aa93bd27850bc6dff0c8ba9420193961504b96d39627595f3aa8e60af63\')', b'\xb8\x06\x05\t\x1a<\xcc=_\xe3@}\xfa\x14\xb4e\x1ej}!\x8e0\xd0\x80a\xea\xd8\xd2\x0f\xfb\xdf\x8c\xdd\xc8\x16E\xfe\x1e\xbd-Kt\x01\x18\x99P0.G\xa6\x90\xb3\x8c\xd8U\xdbM\xeb\x95\x92XY\x8a\x07(\'ok\', "put(\'movie\',\'star\')", b\'75db4aa93bd27850bc6dff0c8ba9420193961504b96d39627595f3aa8e60af63\')']
2017-10-22 23:10:09,678 [replica_2    159] [DEBUG]  validating this slot pair of orderproodf 
2017-10-22 23:10:09,679 [replica_2    163] [DEBUG]  verified
2017-10-22 23:10:09,679 [replica_0    414] [INFO ]  the result from validation is True
2017-10-22 23:10:09,680 [replica_2    168] [INFO ]  validation success
2017-10-22 23:10:09,680 [replica_0    142] [INFO ]  caching result for request_id : ed45b61a-006e-4948-83ea-15365f7702be
2017-10-22 23:10:09,681 [replica_2    277] [INFO ]  Executing Operation in dictonary. operation : put('movie','star')
2017-10-22 23:10:09,681 [replica_0    418] [INFO ]  SHUTTLE reached at HEAD
2017-10-22 23:10:09,682 [replica_2    193] [DEBUG]  inside getResult_Order_Proof function for creating the current tuple
2017-10-22 23:10:09,682 [replica_2    189] [DEBUG]  orignal message : (2, "put('movie','star')"), signedMsg : b'\x9e\xf2\xda9~\xca\xb2\xbf\x9a\xa4*xP\x98\x92j\xc9\xf5\xb9[t\xf8\xe0\xb3#\xfcTs\x02\xdcKO\xe2_Y\x1c\xfb\xf7i\xfa5\xfe\x13\x8aL~6\x0c\xd7\x8dft\x1c\\\xa6\xfeA1\x1b\xfb\x1e\x1c\xfb\t(2, "put(\'movie\',\'star\')")'
2017-10-22 23:10:09,683 [replica_2    189] [DEBUG]  orignal message : ('ok', "put('movie','star')", b'75db4aa93bd27850bc6dff0c8ba9420193961504b96d39627595f3aa8e60af63'), signedMsg : b'\xb8\x06\x05\t\x1a<\xcc=_\xe3@}\xfa\x14\xb4e\x1ej}!\x8e0\xd0\x80a\xea\xd8\xd2\x0f\xfb\xdf\x8c\xdd\xc8\x16E\xfe\x1e\xbd-Kt\x01\x18\x99P0.G\xa6\x90\xb3\x8c\xd8U\xdbM\xeb\x95\x92XY\x8a\x07(\'ok\', "put(\'movie\',\'star\')", b\'75db4aa93bd27850bc6dff0c8ba9420193961504b96d39627595f3aa8e60af63\')'
2017-10-22 23:10:09,684 [replica_2    174] [DEBUG]  updateShuttle at Replica : <Replica:eac02#replica_2>
2017-10-22 23:10:09,685 [replica_2    361] [DEBUG]  shuttle after update: ([b'\xb3T\x97\xb2\xe6k\xabC\x05\x07^R\xfa\xc0|\x03\xdc|\x03 D\xc8\x9d\xfc\xde\xfe]gO\x00W\xc6\x19"\x87\x0f\x99\x1c\x1f\xfaH\x81okS\x1f\xfc\xa4\xa6\xf8\xb4\x93\xb6\x10v\xb25\xd8\xf5\xe541\xe4\x05(2, "put(\'movie\',\'star\')")', b'\xe0\x00\xa4\x17\xfd\x98]\xad[g\xf9\xcao"7#pS\x8c[NF\xcf2!\\\xfd\x99\xbd\x87\xb3-\xa0\xbaS\xd6\xe6\xc6\x87\xbes\xd2\xd2L\xd9\x96\x1aB\x1a\\\xb8`\xb9\x18Y\xa7\xe7\xd54\x7f\x90\xd9\xc6\x05(2, "put(\'movie\',\'star\')")', b'\x9e\xf2\xda9~\xca\xb2\xbf\x9a\xa4*xP\x98\x92j\xc9\xf5\xb9[t\xf8\xe0\xb3#\xfcTs\x02\xdcKO\xe2_Y\x1c\xfb\xf7i\xfa5\xfe\x13\x8aL~6\x0c\xd7\x8dft\x1c\\\xa6\xfeA1\x1b\xfb\x1e\x1c\xfb\t(2, "put(\'movie\',\'star\')")'], [b'A\xaf\x1bGRD\xcd\xc8_\xe4d3\x8e\x1f\x16{\x1a]\\\xd3\xf2\xad\xdd~?\xf7/\xbd\x05\x89\xd1\r\xbfE\xc3\xcbv\xd3F\xbf\xe9)\xe7F\xd4\xc4\xa2;\xee\x80o\x15\xff\x07\x85\x01g\xda\x01\']y\xc2\x06(\'ok\', "put(\'movie\',\'star\')", b\'75db4aa93bd27850bc6dff0c8ba9420193961504b96d39627595f3aa8e60af63\')', b'\xb0_\x92\x01#\n\xf8\xb0\x93q.\x0e\x0c$\xd2\x1b\xfe\x11\xff\x90\xcf\xacJf}\xc7\xb74\xd6\xe7Z\x97\x17\xba\xbb\xba\xb2)\xfc\xfdcc-?\x96#\xec\xcb}!\xe6\xd8\x12\x1c\x9b\xdc\x9a\x8c\x99SO\xf1\x9b\x05(\'ok\', "put(\'movie\',\'star\')", b\'75db4aa93bd27850bc6dff0c8ba9420193961504b96d39627595f3aa8e60af63\')', b'\xb8\x06\x05\t\x1a<\xcc=_\xe3@}\xfa\x14\xb4e\x1ej}!\x8e0\xd0\x80a\xea\xd8\xd2\x0f\xfb\xdf\x8c\xdd\xc8\x16E\xfe\x1e\xbd-Kt\x01\x18\x99P0.G\xa6\x90\xb3\x8c\xd8U\xdbM\xeb\x95\x92XY\x8a\x07(\'ok\', "put(\'movie\',\'star\')", b\'75db4aa93bd27850bc6dff0c8ba9420193961504b96d39627595f3aa8e60af63\')'])
2017-10-22 23:10:09,686 [replica_2    203] [INFO ]  updating OrderProof and ResultProof !!
2017-10-22 23:10:09,686 [replica_2    142] [INFO ]  caching result for request_id : 10ee4619-1471-4469-927a-e2d0afc44b61
2017-10-22 23:10:09,687 [replica_2    366] [INFO ]  request_id : 10ee4619-1471-4469-927a-e2d0afc44b61, operation : put('movie','star'), client : <Client:85802#client_1>SHUTTLE reached at Tail
2017-10-22 23:10:09,687 [replica_2    232] [INFO ]  retransmission flag ON. Sleeping for 2
2017-10-22 23:10:11,689 [replica_2    245] [INFO ]  CheckForPossibleFailure : {<Client:85802#client_1>: {'directRequestCounter': 0, 'shuttleCounter': 1, 'forwardRequestCounter': 0, 'resultShuttleCounter': 0}, <Client:c3002#client_0>: {'directRequestCounter': 0, 'shuttleCounter': 1, 'forwardRequestCounter': 0, 'resultShuttleCounter': 1}}, self.failureDS : {}, client : <Client:85802#client_1>
2017-10-22 23:10:11,691 [replica_2    371] [INFO ]  TriggerName Found => None
2017-10-22 23:10:11,692 [replica_2    375] [INFO ]  sending reaponse to client
2017-10-22 23:10:11,693 [replica_2    193] [DEBUG]  ValidateResultProof function called  with resultProof : [b'A\xaf\x1bGRD\xcd\xc8_\xe4d3\x8e\x1f\x16{\x1a]\\\xd3\xf2\xad\xdd~?\xf7/\xbd\x05\x89\xd1\r\xbfE\xc3\xcbv\xd3F\xbf\xe9)\xe7F\xd4\xc4\xa2;\xee\x80o\x15\xff\x07\x85\x01g\xda\x01\']y\xc2\x06(\'ok\', "put(\'movie\',\'star\')", b\'75db4aa93bd27850bc6dff0c8ba9420193961504b96d39627595f3aa8e60af63\')', b'\xb0_\x92\x01#\n\xf8\xb0\x93q.\x0e\x0c$\xd2\x1b\xfe\x11\xff\x90\xcf\xacJf}\xc7\xb74\xd6\xe7Z\x97\x17\xba\xbb\xba\xb2)\xfc\xfdcc-?\x96#\xec\xcb}!\xe6\xd8\x12\x1c\x9b\xdc\x9a\x8c\x99SO\xf1\x9b\x05(\'ok\', "put(\'movie\',\'star\')", b\'75db4aa93bd27850bc6dff0c8ba9420193961504b96d39627595f3aa8e60af63\')', b'\xb8\x06\x05\t\x1a<\xcc=_\xe3@}\xfa\x14\xb4e\x1ej}!\x8e0\xd0\x80a\xea\xd8\xd2\x0f\xfb\xdf\x8c\xdd\xc8\x16E\xfe\x1e\xbd-Kt\x01\x18\x99P0.G\xa6\x90\xb3\x8c\xd8U\xdbM\xeb\x95\x92XY\x8a\x07(\'ok\', "put(\'movie\',\'star\')", b\'75db4aa93bd27850bc6dff0c8ba9420193961504b96d39627595f3aa8e60af63\')']
2017-10-22 23:10:11,694 [client_1     176] [INFO ]  Result SHUTTLE reached from tail Replica : <Replica:eac02#replica_2>, dictdata : {'movie': 'star'}, request_id : 10ee4619-1471-4469-927a-e2d0afc44b61
2017-10-22 23:10:11,695 [client_1     323] [DEBUG]  ValidateResultProof function called  with resultProof : [b'A\xaf\x1bGRD\xcd\xc8_\xe4d3\x8e\x1f\x16{\x1a]\\\xd3\xf2\xad\xdd~?\xf7/\xbd\x05\x89\xd1\r\xbfE\xc3\xcbv\xd3F\xbf\xe9)\xe7F\xd4\xc4\xa2;\xee\x80o\x15\xff\x07\x85\x01g\xda\x01\']y\xc2\x06(\'ok\', "put(\'movie\',\'star\')", b\'75db4aa93bd27850bc6dff0c8ba9420193961504b96d39627595f3aa8e60af63\')', b'\xb0_\x92\x01#\n\xf8\xb0\x93q.\x0e\x0c$\xd2\x1b\xfe\x11\xff\x90\xcf\xacJf}\xc7\xb74\xd6\xe7Z\x97\x17\xba\xbb\xba\xb2)\xfc\xfdcc-?\x96#\xec\xcb}!\xe6\xd8\x12\x1c\x9b\xdc\x9a\x8c\x99SO\xf1\x9b\x05(\'ok\', "put(\'movie\',\'star\')", b\'75db4aa93bd27850bc6dff0c8ba9420193961504b96d39627595f3aa8e60af63\')', b'\xb8\x06\x05\t\x1a<\xcc=_\xe3@}\xfa\x14\xb4e\x1ej}!\x8e0\xd0\x80a\xea\xd8\xd2\x0f\xfb\xdf\x8c\xdd\xc8\x16E\xfe\x1e\xbd-Kt\x01\x18\x99P0.G\xa6\x90\xb3\x8c\xd8U\xdbM\xeb\x95\x92XY\x8a\x07(\'ok\', "put(\'movie\',\'star\')", b\'75db4aa93bd27850bc6dff0c8ba9420193961504b96d39627595f3aa8e60af63\')']
2017-10-22 23:10:11,695 [replica_2    379] [INFO ]  REVERSE_SHUTTLE starting. Forwarding to prevReplica : <Replica:82002#replica_1>
2017-10-22 23:10:11,696 [replica_2    245] [INFO ]  CheckForPossibleFailure : {<Client:85802#client_1>: {'directRequestCounter': 0, 'shuttleCounter': 1, 'forwardRequestCounter': 0, 'resultShuttleCounter': 1}, <Client:c3002#client_0>: {'directRequestCounter': 0, 'shuttleCounter': 1, 'forwardRequestCounter': 0, 'resultShuttleCounter': 1}}, self.failureDS : {}, client : <Client:85802#client_1>
2017-10-22 23:10:11,697 [replica_2    384] [DEBUG]  counters : {<Client:85802#client_1>: {'directRequestCounter': 0, 'shuttleCounter': 1, 'forwardRequestCounter': 0, 'resultShuttleCounter': 1}, <Client:c3002#client_0>: {'directRequestCounter': 0, 'shuttleCounter': 1, 'forwardRequestCounter': 0, 'resultShuttleCounter': 1}}
2017-10-22 23:10:11,697 [client_1     180] [INFO ]  client_dict_validation_flag => False
2017-10-22 23:10:11,698 [replica_2    385] [INFO ]  TriggerName Found => None
2017-10-22 23:10:11,698 [client_1     193] [INFO ]  Result proof correctly validated! SUCCESS !!
2017-10-22 23:10:11,699 [replica_2    126] [DEBUG]  getUnsignedData for request_id_en : b'L\xd5\xde \x9f\x8c/\xa7\xc3l\xa8\xee\x85\xc9[\xbc\x10\xf0\xfb2\x1c\x16\xc5\x91\xcc\x08&\x89\x90\xb9s\xd7\xd2\xe0o\xfb\xc5\x94\xa9;J90D\xabr\xe4\x19\xe3/\xbe{\xd5\xcb\x9652\xcd\\\xfc\xb5Z\x82\x01ed45b61a-006e-4948-83ea-15365f7702be'
2017-10-22 23:10:11,699 [replica_1    412] [INFO ]  REVERSE_SHUTTLE reached at replica request_id : 10ee4619-1471-4469-927a-e2d0afc44b61, client : <Client:85802#client_1>, from nextReplica : <Replica:eac02#replica_2>
2017-10-22 23:10:11,700 [replica_1    193] [DEBUG]  ValidateResultProof function called  with resultProof : [b'A\xaf\x1bGRD\xcd\xc8_\xe4d3\x8e\x1f\x16{\x1a]\\\xd3\xf2\xad\xdd~?\xf7/\xbd\x05\x89\xd1\r\xbfE\xc3\xcbv\xd3F\xbf\xe9)\xe7F\xd4\xc4\xa2;\xee\x80o\x15\xff\x07\x85\x01g\xda\x01\']y\xc2\x06(\'ok\', "put(\'movie\',\'star\')", b\'75db4aa93bd27850bc6dff0c8ba9420193961504b96d39627595f3aa8e60af63\')', b'\xb0_\x92\x01#\n\xf8\xb0\x93q.\x0e\x0c$\xd2\x1b\xfe\x11\xff\x90\xcf\xacJf}\xc7\xb74\xd6\xe7Z\x97\x17\xba\xbb\xba\xb2)\xfc\xfdcc-?\x96#\xec\xcb}!\xe6\xd8\x12\x1c\x9b\xdc\x9a\x8c\x99SO\xf1\x9b\x05(\'ok\', "put(\'movie\',\'star\')", b\'75db4aa93bd27850bc6dff0c8ba9420193961504b96d39627595f3aa8e60af63\')', b'\xb8\x06\x05\t\x1a<\xcc=_\xe3@}\xfa\x14\xb4e\x1ej}!\x8e0\xd0\x80a\xea\xd8\xd2\x0f\xfb\xdf\x8c\xdd\xc8\x16E\xfe\x1e\xbd-Kt\x01\x18\x99P0.G\xa6\x90\xb3\x8c\xd8U\xdbM\xeb\x95\x92XY\x8a\x07(\'ok\', "put(\'movie\',\'star\')", b\'75db4aa93bd27850bc6dff0c8ba9420193961504b96d39627595f3aa8e60af63\')']
